commence_time,home_team,away_team,bookmaker,market_type,name,price,point
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetMGM,h2h,Brooklyn Nets,1.65,
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetMGM,h2h,Utah Jazz,2.25,
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetMGM,spreads,Brooklyn Nets,1.87,-2.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetMGM,spreads,Utah Jazz,1.95,2.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetMGM,totals,Over,1.91,220.5
2024-12-22T00:40:00Z,Brooklyn Nets,Utah Jazz,BetMGM,totals,Under,1.91,220.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetOnline.ag,spreads,Boston Celtics,1.91,-10.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetOnline.ag,spreads,Chicago Bulls,1.91,10.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetOnline.ag,totals,Over,1.91,239.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetOnline.ag,totals,Under,1.91,239.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,LowVig.ag,spreads,Boston Celtics,1.94,-10.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,LowVig.ag,spreads,Chicago Bulls,1.94,10.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,LowVig.ag,totals,Over,1.93,239.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,LowVig.ag,totals,Under,1.93,239.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,DraftKings,h2h,Boston Celtics,1.19,
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,DraftKings,h2h,Chicago Bulls,4.9,
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,DraftKings,spreads,Boston Celtics,1.91,-11.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,DraftKings,spreads,Chicago Bulls,1.91,11.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,DraftKings,totals,Over,1.91,241.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,DraftKings,totals,Under,1.91,241.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,MyBookie.ag,h2h,Boston Celtics,1.18,
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,MyBookie.ag,h2h,Chicago Bulls,4.92,
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,MyBookie.ag,spreads,Boston Celtics,1.91,-10.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,MyBookie.ag,spreads,Chicago Bulls,1.91,10.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,MyBookie.ag,totals,Over,1.91,241.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,MyBookie.ag,totals,Under,1.91,241.0
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetMGM,h2h,Boston Celtics,1.18,
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetMGM,h2h,Chicago Bulls,5.0,
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetMGM,spreads,Boston Celtics,1.95,-11.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetMGM,spreads,Chicago Bulls,1.87,11.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetMGM,totals,Over,1.91,240.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,BetMGM,totals,Under,1.91,240.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,FanDuel,h2h,Boston Celtics,1.19,
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,FanDuel,h2h,Chicago Bulls,5.0,
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,FanDuel,spreads,Boston Celtics,1.93,-10.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,FanDuel,spreads,Chicago Bulls,1.89,10.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,FanDuel,totals,Over,1.91,240.5
2024-12-22T01:10:00Z,Chicago Bulls,Boston Celtics,FanDuel,totals,Under,1.91,240.5
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,FanDuel,h2h,Cleveland Cavaliers,1.2,
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,FanDuel,h2h,Philadelphia 76ers,4.9,
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,FanDuel,spreads,Cleveland Cavaliers,1.91,-10.5
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,FanDuel,spreads,Philadelphia 76ers,1.91,10.5
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,FanDuel,totals,Over,1.91,217.5
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,FanDuel,totals,Under,1.91,217.5
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,MyBookie.ag,h2h,Cleveland Cavaliers,1.18,
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,MyBookie.ag,h2h,Philadelphia 76ers,4.97,
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,MyBookie.ag,spreads,Cleveland Cavaliers,1.91,-10.5
2024-12-22T01:10:00Z,Cleveland Cavaliers,Philadelphia 76ers,MyBookie.ag,spreads,Philadelphia 76ers,1.91,10.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetOnline.ag,spreads,Golden State Warriors,1.91,5.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetOnline.ag,spreads,Minnesota Timberwolves,1.91,-5.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetOnline.ag,totals,Over,1.91,216.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetOnline.ag,totals,Under,1.91,216.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,LowVig.ag,spreads,Golden State Warriors,1.94,5.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,LowVig.ag,spreads,Minnesota Timberwolves,1.94,-5.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,LowVig.ag,totals,Over,1.93,216.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,LowVig.ag,totals,Under,1.93,216.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,DraftKings,h2h,Golden State Warriors,2.85,
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,DraftKings,h2h,Minnesota Timberwolves,1.44,
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,DraftKings,spreads,Golden State Warriors,1.93,5.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,DraftKings,spreads,Minnesota Timberwolves,1.89,-5.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,DraftKings,totals,Over,1.91,215.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,DraftKings,totals,Under,1.91,215.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,MyBookie.ag,h2h,Golden State Warriors,2.81,
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,MyBookie.ag,h2h,Minnesota Timberwolves,1.44,
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,MyBookie.ag,spreads,Golden State Warriors,1.91,5.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,MyBookie.ag,spreads,Minnesota Timberwolves,1.91,-5.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,MyBookie.ag,totals,Over,1.91,216.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,MyBookie.ag,totals,Under,1.91,216.0
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,FanDuel,h2h,Golden State Warriors,2.84,
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,FanDuel,h2h,Minnesota Timberwolves,1.45,
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,FanDuel,spreads,Golden State Warriors,1.89,5.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,FanDuel,spreads,Minnesota Timberwolves,1.93,-5.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,FanDuel,totals,Over,1.91,216.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,FanDuel,totals,Under,1.91,216.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetMGM,h2h,Golden State Warriors,2.85,
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetMGM,h2h,Minnesota Timberwolves,1.44,
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetMGM,spreads,Golden State Warriors,1.91,5.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetMGM,spreads,Minnesota Timberwolves,1.91,-5.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetMGM,totals,Over,1.95,216.5
2024-12-22T01:10:00Z,Minnesota Timberwolves,Golden State Warriors,BetMGM,totals,Under,1.87,216.5
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,FanDuel,h2h,Milwaukee Bucks,1.16,
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,FanDuel,h2h,Washington Wizards,5.6,
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,FanDuel,spreads,Milwaukee Bucks,1.89,-11.5
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,FanDuel,spreads,Washington Wizards,1.93,11.5
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,FanDuel,totals,Over,1.91,227.0
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,FanDuel,totals,Under,1.91,227.0
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,MyBookie.ag,h2h,Milwaukee Bucks,1.15,
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,MyBookie.ag,h2h,Washington Wizards,5.45,
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,MyBookie.ag,spreads,Milwaukee Bucks,1.91,-11.0
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,MyBookie.ag,spreads,Washington Wizards,1.91,11.0
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,DraftKings,h2h,Milwaukee Bucks,1.2,
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,DraftKings,h2h,Washington Wizards,4.8,
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,DraftKings,spreads,Milwaukee Bucks,1.91,-12.0
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,DraftKings,spreads,Washington Wizards,1.91,12.0
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,DraftKings,totals,Over,1.91,227.5
2024-12-22T01:10:00Z,Milwaukee Bucks,Washington Wizards,DraftKings,totals,Under,1.91,227.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetOnline.ag,spreads,New Orleans Pelicans,1.91,8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetOnline.ag,spreads,New York Knicks,1.91,-8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetOnline.ag,totals,Over,1.91,225.0
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetOnline.ag,totals,Under,1.91,225.0
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,LowVig.ag,spreads,New Orleans Pelicans,1.94,8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,LowVig.ag,spreads,New York Knicks,1.94,-8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,LowVig.ag,totals,Over,1.93,225.0
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,LowVig.ag,totals,Under,1.93,225.0
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,DraftKings,h2h,New Orleans Pelicans,4.1,
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,DraftKings,h2h,New York Knicks,1.25,
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,DraftKings,spreads,New Orleans Pelicans,1.91,8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,DraftKings,spreads,New York Knicks,1.91,-8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,DraftKings,totals,Over,1.91,224.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,DraftKings,totals,Under,1.91,224.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,MyBookie.ag,h2h,New Orleans Pelicans,3.97,
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,MyBookie.ag,h2h,New York Knicks,1.25,
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,MyBookie.ag,spreads,New Orleans Pelicans,1.91,8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,MyBookie.ag,spreads,New York Knicks,1.91,-8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,MyBookie.ag,totals,Over,1.91,224.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,MyBookie.ag,totals,Under,1.91,224.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetMGM,h2h,New Orleans Pelicans,4.1,
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetMGM,h2h,New York Knicks,1.25,
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetMGM,spreads,New Orleans Pelicans,1.91,8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetMGM,spreads,New York Knicks,1.91,-8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetMGM,totals,Over,1.91,224.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,BetMGM,totals,Under,1.91,224.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,FanDuel,h2h,New Orleans Pelicans,3.9,
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,FanDuel,h2h,New York Knicks,1.28,
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,FanDuel,spreads,New Orleans Pelicans,1.91,8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,FanDuel,spreads,New York Knicks,1.91,-8.5
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,FanDuel,totals,Over,1.91,225.0
2024-12-22T01:10:00Z,New Orleans Pelicans,New York Knicks,FanDuel,totals,Under,1.91,225.0
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,FanDuel,h2h,Dallas Mavericks,1.68,
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,FanDuel,h2h,Los Angeles Clippers,2.24,
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,FanDuel,spreads,Dallas Mavericks,1.93,-2.5
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,FanDuel,spreads,Los Angeles Clippers,1.89,2.5
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,FanDuel,totals,Over,1.89,219.5
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,FanDuel,totals,Under,1.93,219.5
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,MyBookie.ag,h2h,Dallas Mavericks,1.75,
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,MyBookie.ag,h2h,Los Angeles Clippers,2.09,
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,MyBookie.ag,spreads,Dallas Mavericks,1.91,-2.0
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,MyBookie.ag,spreads,Los Angeles Clippers,1.91,2.0
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,MyBookie.ag,totals,Over,1.91,220.5
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,MyBookie.ag,totals,Under,1.91,220.5
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,DraftKings,h2h,Dallas Mavericks,1.74,
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,DraftKings,h2h,Los Angeles Clippers,2.14,
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,DraftKings,spreads,Dallas Mavericks,1.91,-2.0
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,DraftKings,spreads,Los Angeles Clippers,1.91,2.0
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,DraftKings,totals,Over,1.91,220.5
2024-12-22T01:40:00Z,Dallas Mavericks,Los Angeles Clippers,DraftKings,totals,Under,1.91,220.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetOnline.ag,spreads,Portland Trail Blazers,1.91,6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetOnline.ag,spreads,San Antonio Spurs,1.91,-6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetOnline.ag,totals,Over,1.87,226.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetOnline.ag,totals,Under,1.95,226.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,LowVig.ag,spreads,Portland Trail Blazers,1.94,6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,LowVig.ag,spreads,San Antonio Spurs,1.94,-6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,LowVig.ag,totals,Over,1.88,226.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,LowVig.ag,totals,Under,1.98,226.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,FanDuel,h2h,Portland Trail Blazers,3.15,
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,FanDuel,h2h,San Antonio Spurs,1.38,
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,FanDuel,spreads,Portland Trail Blazers,1.93,6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,FanDuel,spreads,San Antonio Spurs,1.89,-6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,FanDuel,totals,Over,1.91,227.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,FanDuel,totals,Under,1.91,227.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,MyBookie.ag,h2h,Portland Trail Blazers,3.12,
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,MyBookie.ag,h2h,San Antonio Spurs,1.37,
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,MyBookie.ag,spreads,Portland Trail Blazers,1.91,6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,MyBookie.ag,spreads,San Antonio Spurs,1.91,-6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,MyBookie.ag,totals,Over,1.91,226.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,MyBookie.ag,totals,Under,1.91,226.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,DraftKings,h2h,Portland Trail Blazers,3.15,
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,DraftKings,h2h,San Antonio Spurs,1.38,
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,DraftKings,spreads,Portland Trail Blazers,1.91,6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,DraftKings,spreads,San Antonio Spurs,1.91,-6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,DraftKings,totals,Over,1.91,226.0
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,DraftKings,totals,Under,1.91,226.0
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetMGM,h2h,Portland Trail Blazers,3.2,
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetMGM,h2h,San Antonio Spurs,1.36,
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetMGM,spreads,Portland Trail Blazers,1.91,6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetMGM,spreads,San Antonio Spurs,1.91,-6.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetMGM,totals,Over,1.91,226.5
2024-12-22T01:40:00Z,San Antonio Spurs,Portland Trail Blazers,BetMGM,totals,Under,1.91,226.5
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,FanDuel,h2h,Detroit Pistons,3.3,
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,FanDuel,h2h,Phoenix Suns,1.36,
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,FanDuel,spreads,Detroit Pistons,1.91,7.0
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,FanDuel,spreads,Phoenix Suns,1.91,-7.0
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,FanDuel,totals,Over,1.93,224.5
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,FanDuel,totals,Under,1.89,224.5
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,DraftKings,h2h,Detroit Pistons,3.3,
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,DraftKings,h2h,Phoenix Suns,1.35,
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,DraftKings,spreads,Detroit Pistons,1.91,7.0
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,DraftKings,spreads,Phoenix Suns,1.91,-7.0
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,DraftKings,totals,Over,1.91,225.5
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,DraftKings,totals,Under,1.91,225.5
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,MyBookie.ag,h2h,Detroit Pistons,3.2,
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,MyBookie.ag,h2h,Phoenix Suns,1.36,
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,MyBookie.ag,spreads,Detroit Pistons,1.91,7.0
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,MyBookie.ag,spreads,Phoenix Suns,1.91,-7.0
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,MyBookie.ag,totals,Over,1.91,225.5
2024-12-22T02:10:00Z,Phoenix Suns,Detroit Pistons,MyBookie.ag,totals,Under,1.91,225.5
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,DraftKings,h2h,New York Knicks,1.25,
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,DraftKings,h2h,San Antonio Spurs,4.1,
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,DraftKings,spreads,New York Knicks,1.91,-9.0
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,DraftKings,spreads,San Antonio Spurs,1.91,9.0
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,DraftKings,totals,Over,1.91,226.5
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,DraftKings,totals,Under,1.91,226.5
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,MyBookie.ag,h2h,New York Knicks,1.24,
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,MyBookie.ag,h2h,San Antonio Spurs,3.91,
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,MyBookie.ag,spreads,New York Knicks,1.91,-9.0
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,MyBookie.ag,spreads,San Antonio Spurs,1.91,9.0
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,MyBookie.ag,totals,Over,1.91,226.5
2024-12-25T17:00:00Z,New York Knicks,San Antonio Spurs,MyBookie.ag,totals,Under,1.91,226.5
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,DraftKings,h2h,Dallas Mavericks,1.62,
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,DraftKings,h2h,Minnesota Timberwolves,2.36,
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,DraftKings,spreads,Dallas Mavericks,1.89,-3.5
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,DraftKings,spreads,Minnesota Timberwolves,1.93,3.5
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,DraftKings,totals,Over,1.91,227.0
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,DraftKings,totals,Under,1.91,227.0
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,MyBookie.ag,h2h,Dallas Mavericks,1.6,
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,MyBookie.ag,h2h,Minnesota Timberwolves,2.3,
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,MyBookie.ag,spreads,Dallas Mavericks,1.91,-3.5
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,MyBookie.ag,spreads,Minnesota Timberwolves,1.91,3.5
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,MyBookie.ag,totals,Over,1.91,227.5
2024-12-25T19:30:00Z,Dallas Mavericks,Minnesota Timberwolves,MyBookie.ag,totals,Under,1.91,227.5
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,DraftKings,h2h,Golden State Warriors,1.54,
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,DraftKings,h2h,Los Angeles Lakers,2.54,
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,DraftKings,spreads,Golden State Warriors,1.91,-4.5
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,DraftKings,spreads,Los Angeles Lakers,1.91,4.5
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,DraftKings,totals,Over,1.91,234.0
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,DraftKings,totals,Under,1.91,234.0
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,MyBookie.ag,h2h,Golden State Warriors,1.49,
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,MyBookie.ag,h2h,Los Angeles Lakers,2.56,
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,MyBookie.ag,spreads,Golden State Warriors,1.91,-5.0
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,MyBookie.ag,spreads,Los Angeles Lakers,1.91,5.0
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,MyBookie.ag,totals,Over,1.91,234.0
2024-12-26T01:00:00Z,Golden State Warriors,Los Angeles Lakers,MyBookie.ag,totals,Under,1.91,234.0
